Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,78.95155015836075,79.60404594170417,78.07873700085429,78.8244400024414,2437500,0.0,0.0
2015-01-05 00:00:00-05:00,78.34989974213873,78.62106504881461,76.53648054153925,76.73985290527344,3469600,0.0,0.0
2015-01-06 00:00:00-05:00,76.93476386128181,77.02797755107865,74.51969659175367,75.1043930053711,4800300,0.0,0.0
2015-01-07 00:00:00-05:00,77.34807732070075,77.34807732070075,76.0902439902978,76.74465942382812,5665200,0.26,0.0
2015-01-08 00:00:00-05:00,77.71355130950258,78.02800487201469,77.33959952260885,77.83253479003906,3774200,0.0,0.0
2015-01-09 00:00:00-05:00,77.83252723852512,78.0195031138311,76.69367712716722,76.8466567993164,3681700,0.0,0.0
2015-01-12 00:00:00-05:00,76.91466701230523,77.28861884949157,75.7078306993493,76.06478118896484,3230700,0.0,0.0
2015-01-13 00:00:00-05:00,76.71919512348576,77.45859816940491,75.15540822504043,75.83531951904297,3537600,0.0,0.0
2015-01-14 00:00:00-05:00,74.31400225664764,75.14688655072854,73.30263627257942,73.99954223632812,6628400,0.0,0.0
2015-01-15 00:00:00-05:00,74.36500701863453,74.81544545226059,71.85784651850904,72.98818969726562,5830900,0.0,0.0
2015-01-16 00:00:00-05:00,72.69924070454869,73.268662701678,72.0193293905244,73.12418365478516,6768700,0.0,0.0
2015-01-20 00:00:00-05:00,73.48110730618797,74.55196496474426,73.44711110450702,74.16101837158203,6364100,0.0,0.0
2015-01-21 00:00:00-05:00,74.41598776485694,74.55197258548117,73.74457730227934,74.50947570800781,7185700,0.0,0.0
2015-01-22 00:00:00-05:00,71.81530911164171,73.19212565610914,70.96542379671105,71.70482635498047,16390100,0.0,0.0
2015-01-23 00:00:00-05:00,71.7558303557444,72.51222790388482,71.35638314814207,71.50086212158203,7366100,0.0,0.0
2015-01-26 00:00:00-05:00,71.20340496410024,71.64534904782644,70.6424839152006,70.79546356201172,6632800,0.0,0.0
2015-01-27 00:00:00-05:00,70.11555060385638,70.77846022665318,69.75860026605987,70.03056335449219,6329500,0.0,0.0
2015-01-28 00:00:00-05:00,70.37054389043718,70.8719733790904,69.44416503544312,69.46116638183594,7942200,0.0,0.0
2015-01-29 00:00:00-05:00,69.75011979194966,69.97109189156795,68.97672716945569,69.69062805175781,7545900,0.0,0.0
2015-01-30 00:00:00-05:00,69.79259163478488,69.86057753910647,68.46676599679265,68.57725524902344,7210500,0.0,0.0
2015-02-02 00:00:00-05:00,68.8067295724528,69.90308264985704,68.71324164835626,69.80109405517578,5459300,0.0,0.0
2015-02-03 00:00:00-05:00,70.18356456985354,71.19492417114635,70.1495683628359,71.16093444824219,5586200,0.0,0.0
2015-02-04 00:00:00-05:00,70.96544913600142,71.78983922330282,70.82097013706128,71.0589370727539,6155700,0.0,0.0
2015-02-05 00:00:00-05:00,71.6028780770937,72.18080067583422,71.45839904843709,72.01082611083984,3966600,0.0,0.0
2015-02-06 00:00:00-05:00,72.33377420150978,73.09867264689908,72.04480968475674,72.24878692626953,5139700,0.0,0.0
2015-02-09 00:00:00-05:00,71.84082944607482,72.45274812162752,71.64535938723097,72.22328186035156,3101300,0.0,0.0
2015-02-10 00:00:00-05:00,72.75022234114712,73.06468241778855,72.34228079297263,72.95419311523438,3589900,0.0,0.0
2015-02-11 00:00:00-05:00,72.97969509703633,73.24315761693124,72.51225531904794,73.09867858886719,4374800,0.0,0.0
2015-02-12 00:00:00-05:00,68.01634367028964,69.29117207290894,67.99084813969527,68.39879608154297,32653100,0.0,0.0
2015-02-13 00:00:00-05:00,67.51493029431475,67.77839281844172,66.05312567506691,66.35908508300781,34874400,0.0,0.0
2015-02-17 00:00:00-05:00,65.57715275211848,67.4129016253507,65.54315656208136,67.20893096923828,18578300,0.0,0.0
2015-02-18 00:00:00-05:00,66.90298697863905,68.22030560098744,66.90298697863905,67.80386352539062,13417000,0.0,0.0
2015-02-19 00:00:00-05:00,67.8973548529145,67.97384792278079,65.91712000074652,66.63102722167969,20858000,0.0,0.0
2015-02-20 00:00:00-05:00,66.47805059038866,67.88885727052782,66.46104924781734,67.84636688232422,11348700,0.0,0.0
2015-02-23 00:00:00-05:00,67.98235013572062,68.39879876547853,67.5404124584807,68.24581909179688,6868600,0.0,0.0
2015-02-24 00:00:00-05:00,68.24580692675576,69.43564141650698,68.21181072931834,68.72174072265625,10951000,0.0,0.0
2015-02-25 00:00:00-05:00,68.9767184782925,69.9030906708575,68.73025087594917,69.83509826660156,8184700,0.0,0.0
2015-02-26 00:00:00-05:00,70.54899713014079,70.93994368182344,70.03906712725524,70.75296783447266,8702800,0.0,0.0
2015-02-27 00:00:00-05:00,70.75298408085008,70.86346688687574,69.28267897607003,69.34217071533203,8121200,0.0,0.0
2015-03-02 00:00:00-05:00,69.34215092624838,69.86908224084404,69.31665540014255,69.71610260009766,5503100,0.0,0.0
2015-03-03 00:00:00-05:00,68.83222093965954,69.63111533942886,68.75573436135554,69.61412048339844,6856100,0.0,0.0
2015-03-04 00:00:00-05:00,69.3081907708751,69.31668496045847,68.46679914590017,68.52629089355469,6141000,0.0,0.0
2015-03-05 00:00:00-05:00,68.55175865811563,69.18067203105763,68.5347573192164,68.96820068359375,5571800,0.0,0.0
2015-03-06 00:00:00-05:00,68.52628906071925,68.96823330357307,68.0418544187425,68.25432586669922,6530200,0.0,0.0
2015-03-09 00:00:00-04:00,68.11831898362705,68.69624133939857,67.94833800598171,68.42427825927734,5846100,0.0,0.0
2015-03-10 00:00:00-04:00,67.76139039693122,67.79538011925406,67.03048816883589,67.23445892333984,7525000,0.0,0.0
2015-03-11 00:00:00-04:00,67.48089371995434,67.77835227638288,67.23442620631062,67.52338409423828,4546200,0.0,0.0
2015-03-12 00:00:00-04:00,68.07581849829545,69.69060203744876,68.01632678031083,69.316650390625,9386600,0.0,0.0
