Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,0.48242300748825073,0.4860178389236067,0.47475407185142937,0.48242300748825073,113680000,0.0,0.0
2015-01-05 00:00:00-05:00,0.48242314279305687,0.48386107577049514,0.4721180326386472,0.4742749035358429,197952000,0.0,0.0
2015-01-06 00:00:00-05:00,0.47499375948049893,0.47547306083844454,0.4594162796490581,0.4598955810070038,197764000,0.0,0.0
2015-01-07 00:00:00-05:00,0.46325066464496206,0.4673247971311359,0.45725932695229654,0.45869725942611694,321808000,0.0,0.0
2015-01-08 00:00:00-05:00,0.46396962228578703,0.4788281623434708,0.4637299573549401,0.47595229744911194,283780000,0.0,0.0
2015-01-09 00:00:00-05:00,0.4776300232359257,0.4814644917466505,0.4711593540529576,0.4778696596622467,209540000,0.0,0.0
2015-01-12 00:00:00-05:00,0.4790678664893313,0.4793075314540888,0.4675644909911209,0.4718782603740692,190732000,0.0,0.0
2015-01-13 00:00:00-05:00,0.47547292829407733,0.48505906705654717,0.46780402299789087,0.4711591601371765,236720000,0.0,0.0
2015-01-14 00:00:00-05:00,0.4661265812836866,0.4745144549835911,0.46492831361227166,0.4730765223503113,155260000,0.0,0.0
2015-01-15 00:00:00-05:00,0.4764317116919457,0.4793075485266948,0.46948174172493273,0.46972140669822693,188932000,0.0,0.0
2015-01-16 00:00:00-05:00,0.4690024060675761,0.47882821215116295,0.46756447347082297,0.47834891080856323,181512000,0.0,0.0
2015-01-20 00:00:00-05:00,0.48170401850906075,0.48434019001219886,0.4737954468617418,0.47978681325912476,140308000,0.0,0.0
2015-01-21 00:00:00-05:00,0.4771505698278468,0.48769534058904146,0.47379540380744184,0.48649704456329346,144780000,0.0,0.0
2015-01-22 00:00:00-05:00,0.4874555811731165,0.4963228105782464,0.4824228756766035,0.4948848783969879,159712000,0.0,0.0
2015-01-23 00:00:00-05:00,0.495364121358875,0.49728138319833576,0.4912900185146171,0.49632278084754944,120416000,0.0,0.0
2015-01-26 00:00:00-05:00,0.49416619539260864,0.4965627313549464,0.49105069292777714,0.49416619539260864,133240000,0.0,0.0
2015-01-27 00:00:00-05:00,0.48649713925614096,0.48697646918731785,0.46948172663010923,0.4704403579235077,357948000,0.0,0.0
2015-01-28 00:00:00-05:00,0.4761920250882738,0.47810925908067087,0.46253175074804154,0.4627714157104492,272728000,0.0,0.0
2015-01-29 00:00:00-05:00,0.4630110118565068,0.47667125559749096,0.4608541132222773,0.4740350842475891,235340000,0.0,0.0
2015-01-30 00:00:00-05:00,0.47067990283852007,0.4761919388551343,0.4594161944552344,0.4601351320743561,298200000,0.0,0.0
2015-02-02 00:00:00-05:00,0.4630110815878845,0.47211792164305183,0.4539042415327172,0.47020068764686584,259604000,0.0,0.0
2015-02-03 00:00:00-05:00,0.4735557937653707,0.48242299682839207,0.4711592585740575,0.48194366693496704,183468000,0.0,0.0
2015-02-04 00:00:00-05:00,0.4805057871683904,0.4886539953173033,0.47906782607012227,0.4831419587135315,181516000,0.0,0.0
2015-02-05 00:00:00-05:00,0.48362127156505685,0.49129020759868575,0.48314199877414893,0.4910505712032318,140448000,0.0,0.0
2015-02-06 00:00:00-05:00,0.49057134653598744,0.4963230783643096,0.4867368776964135,0.4888937771320343,210524000,0.0,0.0
2015-02-09 00:00:00-05:00,0.48601772309171065,0.48985213285836476,0.48290222230288393,0.4884142577648163,273944000,0.0,0.0
2015-02-10 00:00:00-05:00,0.4888937434604795,0.5023143549057099,0.4867368441734107,0.5020747184753418,226204000,0.0,0.0
2015-02-11 00:00:00-05:00,0.5032728305270423,0.5032728305270423,0.4953642589451635,0.4987194538116455,320832000,0.0,0.0
2015-02-12 00:00:00-05:00,0.527238040195611,0.5392207112400353,0.5241225400102725,0.5344276428222656,676904000,0.0,0.0
2015-02-13 00:00:00-05:00,0.5332295593876012,0.5353864581754622,0.5250813512617784,0.5346674919128418,310084000,0.0,0.0
2015-02-17 00:00:00-05:00,0.53370883377188,0.5389812334368201,0.5303536963205089,0.5363450050354004,203340000,0.0,0.0
2015-02-18 00:00:00-05:00,0.5356260310094896,0.5365846906711952,0.5291553925514189,0.5301139950752258,170948000,0.0,0.0
2015-02-19 00:00:00-05:00,0.5368243570128148,0.537782959590184,0.5291554221180584,0.5315519571304321,169432000,0.0,0.0
2015-02-20 00:00:00-05:00,0.5310728210702567,0.535626198768944,0.5272383526361649,0.5353865623474121,157752000,0.0,0.0
2015-02-23 00:00:00-05:00,0.5351468399878101,0.5351468399878101,0.5284365070212682,0.531072735786438,125008000,0.0,0.0
2015-02-24 00:00:00-05:00,0.5331175612375618,0.536726176738739,0.5283060356640529,0.536726176738739,149356000,0.002125,0.0
2015-02-25 00:00:00-05:00,0.534561111029872,0.5369669317956418,0.5302307598389194,0.5326365232467651,123820000,0.0,0.0
2015-02-26 00:00:00-05:00,0.5331177345779309,0.5372075269093967,0.5297496196950228,0.5340800285339355,152864000,0.0,0.0
2015-02-27 00:00:00-05:00,0.5326365965241391,0.5338395070725142,0.5287873630704437,0.5307120084762573,157492000,0.0,0.0
2015-03-02 00:00:00-05:00,0.5292683238383218,0.5465898386671373,0.5285465892739621,0.5437029004096985,301512000,0.0,0.0
2015-03-03 00:00:00-05:00,0.5396132776955921,0.5422596003513988,0.5319148115140663,0.5335988402366638,160344000,0.0,0.0
2015-03-04 00:00:00-05:00,0.5316742220451955,0.5408160999261473,0.5295090178005267,0.5396132469177246,226840000,0.0,0.0
2015-03-05 00:00:00-05:00,0.5396132617199398,0.5509203441557268,0.5381697921838979,0.5499580502510071,323056000,0.0,0.0
2015-03-06 00:00:00-05:00,0.5468304890340148,0.5494768113065542,0.5420189627068968,0.5425001382827759,257392000,0.0,0.0
2015-03-09 00:00:00-04:00,0.5427407904608609,0.5480334932714498,0.5415378799938474,0.5439436435699463,222388000,0.0,0.0
2015-03-10 00:00:00-04:00,0.5463492807401438,0.5569346839122337,0.5453869870039305,0.5533260107040405,527212000,0.0,0.0
2015-03-11 00:00:00-04:00,0.5533260004943618,0.5605432894196636,0.5489956500823462,0.5504391193389893,262120000,0.0,0.0
2015-03-12 00:00:00-04:00,0.5451462322210257,0.5492360221502772,0.5350420082230609,0.545386791229248,406972000,0.0,0.0
2015-03-13 00:00:00-04:00,0.5427407843987236,0.5475523114971793,0.5352828772455683,0.5461088418960571,359288000,0.0,0.0
2015-03-16 00:00:00-04:00,0.5504391709350964,0.5559724320322863,0.546830497455225,0.5526043176651001,236956000,0.0,0.0
2015-03-17 00:00:00-04:00,0.5514015116216497,0.5595810957275273,0.5475522787018474,0.5593405365943909,299900000,0.0,0.0
2015-03-18 00:00:00-04:00,0.55934030779346,0.562227188283976,0.5451462923019131,0.5501983761787415,413844000,0.0,0.0
