Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-19 00:00:00-04:00,8.053966654321814,8.053966654321814,7.1745601107163886,7.2050347328186035,2721233,0.0,0.0
2015-10-20 00:00:00-04:00,7.074429369529408,7.370466976109354,7.074429369529408,7.344345569610596,1220907,0.0,0.0
2015-10-21 00:00:00-04:00,7.509777486107573,7.553313158964148,7.13973105309122,7.174558162689209,135236,0.0,0.0
2015-10-22 00:00:00-04:00,7.274691443720188,7.422709920957461,7.070076931008808,7.379175662994385,189261,0.0,0.0
2015-10-23 00:00:00-04:00,7.509781206301743,7.509781206301743,7.335641285984579,7.400943756103516,103061,0.0,0.0
2015-10-26 00:00:00-04:00,7.448831484971931,7.448831484971931,7.100551699408349,7.148439884185791,885743,0.0,0.0
2015-10-27 00:00:00-04:00,7.2093898092324755,7.292105837463088,6.791453598712957,6.848049640655518,1094274,0.0,0.0
2015-10-28 00:00:00-04:00,6.922055710364853,7.117963742663395,6.8981116254835415,7.087489128112793,509801,0.0,0.0
2015-10-29 00:00:00-04:00,6.969944025412174,7.083134625251682,6.769683513590399,6.943823337554932,499650,0.0,0.0
2015-10-30 00:00:00-04:00,6.922059042539842,7.009129717889069,6.408347129821777,6.408347129821777,4214161,0.0,0.0
2015-11-02 00:00:00-05:00,6.525890010617794,6.6042528207047235,6.033944948820191,6.308215141296387,70312635,0.0,0.0
2015-11-03 00:00:00-05:00,6.125366704306962,6.403990758917258,5.9534045256026165,6.251618385314941,69176379,0.0,0.0
2015-11-04 00:00:00-05:00,6.26468022857104,6.316922334629782,5.925106896361128,5.946875095367432,54241942,0.0,0.0
2015-11-05 00:00:00-05:00,5.938169865399648,6.047007336752993,5.7117884964599925,5.781444549560547,38180025,0.0,0.0
2015-11-06 00:00:00-05:00,5.737906664030664,6.3038612645549525,5.7248463161180965,6.269033432006836,51702744,0.0,0.0
2015-11-09 00:00:00-05:00,6.208086769122998,6.303863158824544,6.151490720588778,6.181965351104736,30158099,0.0,0.0
2015-11-10 00:00:00-05:00,6.151490580822503,6.286448737313082,6.099248460316985,6.273388385772705,25426050,0.0,0.0
2015-11-11 00:00:00-05:00,6.181962773642048,6.229850948526672,6.134074598757422,6.142781734466553,18942302,0.0,0.0
2015-11-12 00:00:00-05:00,6.012177126203929,6.016530337092514,5.916399700389337,5.964288234710693,35050675,0.0,0.0
2015-11-13 00:00:00-05:00,5.9251063192093225,5.9904087668358255,5.724845765558877,5.829329967498779,25678456,0.0,0.0
2015-11-16 00:00:00-05:00,5.820623472057787,5.925107334733664,5.720493535242825,5.824977397918701,23712203,0.0,0.0
2015-11-17 00:00:00-05:00,5.824977893289125,5.872866081424645,5.711786883609246,5.755321502685547,21370697,0.0,0.0
2015-11-18 00:00:00-05:00,5.868513787969817,5.977351252247837,5.741827365296004,5.938169479370117,22402515,0.0,0.0
2015-11-19 00:00:00-05:00,5.890279823995081,6.047005081379801,5.885926612502232,5.999116897583008,22662319,0.0,0.0
2015-11-20 00:00:00-05:00,5.999117196482426,6.369164479503142,5.95558257918135,6.186317443847656,31932509,0.0,0.0
2015-11-23 00:00:00-05:00,6.168904103367508,6.186317665173378,5.907694247184142,6.029592037200928,26354291,0.0,0.0
2015-11-24 00:00:00-05:00,5.912047598662031,6.105778020565696,5.877219047644113,5.959936141967773,41484183,0.0,0.0
2015-11-25 00:00:00-05:00,6.055712808877973,6.469295086071717,6.025238896770421,6.147136688232422,39017248,0.0,0.0
2015-11-27 00:00:00-05:00,6.147136703478958,6.373518010608191,6.11666207695189,6.2472662925720215,10395090,0.0,0.0
2015-11-30 00:00:00-05:00,6.1950264456776205,6.53024523985739,6.173258240057293,6.469295978546143,50075613,0.0,0.0
2015-12-01 00:00:00-05:00,6.478000814338161,6.913349770709321,6.464940467085468,6.795805931091309,43197341,0.0,0.0
2015-12-02 00:00:00-05:00,6.691322304552508,6.76533117561501,6.473646759216065,6.508475303649902,21818558,0.0,0.0
2015-12-03 00:00:00-05:00,6.530243938985913,6.678262421571978,6.347396905820643,6.364810466766357,32527478,0.0,0.0
2015-12-04 00:00:00-05:00,6.264679421846654,6.6586699862896435,6.199376976268401,6.626019477844238,20648579,0.0,0.0
2015-12-07 00:00:00-05:00,6.5539264531754995,6.763651308181405,6.5189715937399955,6.750543594360352,16424439,0.031966,0.0
